YEAR,MONTH,RET 1,RET 2,RET 3,RET 4,RET 5,RET 6,RET 7,YTM 1,YTM 2,YTM 3,YTM 4,YTM 5,YTM 6,YTM 7,MAT 1,MAT 2,MAT 3,MAT 4,MAT 5,MAT 6,MAT 7
2017,9,-0.00012,-0.00187,-0.00885,-0.01246,-0.01715,-0.02009,-0.02441,1.3664,1.4862,1.942,2.1498,2.3207,2.5851,2.8384,1.0021,2.0014,5.0021,6.9213,9.8754,19.6249,29.8754
2017,10,0.00023,-0.00079,-0.00196,-0.00177,-0.00113,-0.00081,-0.00146,1.4799,1.5983,2.0206,2.2237,2.3237,2.6505,2.8578,0.9993,1.9986,4.9993,7.0418,10.0397,20.293,29.7878
2017,11,-0.00067,-0.00177,-0.00326,-0.00258,-0.00261,0.00488,0.01218,1.6647,1.7689,2.1282,2.2923,2.3815,2.6317,2.8096,0.9993,1.9986,4.9993,6.9596,9.9576,20.2108,29.7057
2017,12,0.00015,-0.0002,-0.0009,0.00029,0.00222,0.01123,0.02023,1.8,1.8754,2.193,2.316,2.3903,2.568,2.7196,1.0048,2.0041,5.0048,6.9213,9.8782,20.1314,29.8782
2018,1,0.0005,-0.00327,-0.01237,-0.01856,-0.0236,-0.0305,-0.03605,1.9303,2.1238,2.5075,2.6401,2.6867,2.8039,2.9123,0.9993,1.9986,4.9993,7.0418,9.7878,20.0411,29.7878
2018,2,0.00036,-0.00035,-0.0036,-0.00722,-0.013,-0.02265,-0.03529,2.0862,2.251,2.6265,2.7836,2.8609,2.9837,3.1028,0.9993,2.0014,4.9637,6.9651,9.7112,19.9644,29.7112
2018,3,0.00157,0.00174,0.00621,0.00938,0.01278,0.02481,0.03237,2.115,2.2767,2.5343,2.6616,2.7204,2.8266,2.9507,1.0048,2.0068,4.9199,6.9213,9.8836,19.885,29.8836
2018,4,0.00073,-0.00178,-0.00874,-0.01206,-0.01548,-0.0207,-0.02611,2.2558,2.4842,2.7889,2.8973,2.9294,2.9955,3.0979,0.9993,2.0014,4.9993,7.0418,9.796,20.0411,29.796
2018,5,0.00217,0.00366,0.00758,0.00929,0.00959,0.01503,0.02202,2.2622,2.4198,2.6871,2.7913,2.8384,2.9058,3.0003,0.9993,2.0014,4.9993,6.9569,10.2094,19.9562,29.7112
2018,6,0.0015,-0.00002,0.00059,0.00126,0.00226,0.00495,0.00922,2.3328,2.5198,2.729,2.8004,2.836,2.887,2.9659,1.0021,2.0041,5.0021,6.9213,9.8782,19.8768,29.8782
2018,7,0.00144,-0.00019,-0.00233,-0.00388,-0.00511,-0.01211,-0.01518,2.4296,2.6569,2.8333,2.9034,2.938,2.9928,3.0573,0.9993,2.0014,4.9993,7.0418,10.0424,19.7892,29.7906
2018,8,0.00243,0.00367,0.00766,0.0091,0.01006,0.01453,0.01545,2.4535,2.5969,2.7282,2.8008,2.8419,2.9069,2.9919,0.9993,2.0014,4.9993,6.9569,9.9576,19.7043,29.7057
2018,9,0.0004,-0.00176,-0.00752,-0.01057,-0.01481,-0.02495,-0.03312,2.6202,2.7994,2.9324,2.9929,3.0356,3.1073,3.1779,1.0048,2.0068,5.0048,6.924,9.8809,19.6277,29.8809
2018,10,0.00216,0.00183,0.00146,0.00015,-0.00435,-0.01944,-0.03221,2.6748,2.8429,2.9614,3.0466,3.1278,3.2762,3.361,0.9993,2.0014,4.9993,7.0418,10.0424,20.293,29.7906
2018,11,0.00218,0.0041,0.00922,0.01293,0.01492,0.02169,0.02146,2.7162,2.7614,2.8171,2.8845,2.9725,3.148,3.2654,0.9993,2.0014,4.9993,6.9596,9.9603,20.2108,29.7084
2018,12,0.00354,0.00832,0.01745,0.02185,0.02846,0.04737,0.05661,2.595,2.4593,2.5023,2.5682,2.5462,2.8505,2.9911,0.9993,2.0014,4.9993,6.9158,9.8754,20.1259,29.8754
2019,1,0.00305,0.00257,0.00551,0.00701,0.00714,0.00766,0.00625,2.5176,2.445,2.4309,2.5185,2.6271,2.8149,2.9719,0.9993,2.0014,4.9993,7.0418,10.0424,20.0411,29.7906
2019,2,0.00188,0.00061,-0.00204,-0.00404,-0.00427,-0.01005,-0.01211,2.5176,2.5086,2.5145,2.6098,2.7061,2.899,3.0473,1.0021,2.0014,5.0021,6.9651,9.9658,19.9644,29.7139
2019,3,0.00337,0.00696,0.01624,0.02143,0.02942,0.04644,0.05595,2.3756,2.2482,2.218,2.3018,2.3896,2.6071,2.7938,1.0075,2.0068,5.0075,6.9213,9.8864,19.885,29.8864
2019,4,0.00216,0.00193,-0.00011,-0.0029,-0.00621,-0.01416,-0.01975,2.3584,2.2521,2.2754,2.3848,2.4856,2.7247,2.9061,1.0021,2.0014,5.0021,7.0418,9.7988,20.0411,29.7988
2019,5,0.00346,0.00816,0.0199,0.0269,0.03185,0.05463,0.07658,2.2154,1.9299,1.9016,2.01,2.1211,2.3657,2.5493,1.0021,2.0014,5.0021,6.9569,10.2094,19.9562,29.7139
2019,6,0.0038,0.0044,0.00887,0.01069,0.01207,0.01225,0.01005,1.9528,1.7564,1.769,1.8669,1.9956,2.294,2.5118,1.0075,2.0068,5.0075,6.924,9.8809,19.8795,29.8809
2019,7,0.00066,-0.00067,-0.00116,0.0008,0.00344,0.00346,0.0032,2.0338,1.8746,1.8319,1.8857,1.9775,2.286,2.5073,1.0021,2.0014,5.0021,7.0418,10.0424,20.0411,29.7906
2019,8,0.00372,0.00834,0.02226,0.02796,0.04034,0.07933,0.12591,1.7985,1.5131,1.4044,1.43,1.4934,1.7642,1.9445,1.0048,2.0041,5.0048,6.9596,9.9603,19.9589,29.7084
2019,9,0.00094,-0.0013,-0.00591,-0.00926,-0.01354,-0.01974,-0.03028,1.8024,1.6336,1.5579,1.6032,2.031,1.912,2.3425,1.0021,2.0014,5.0021,6.9185,9.8754,19.8741,29.8754
2019,10,0.00328,0.00327,0.00264,0.00201,-0.00043,-0.00884,-0.01263,1.6185,1.538,1.5336,1.5919,2.0551,1.9991,2.4118,1.0021,2.0014,5.0021,7.0418,9.7906,20.0411,29.7906
2019,11,0.00041,-0.00104,-0.00373,-0.00639,-0.00711,-0.00747,-0.00458,1.6848,1.6351,1.6443,1.7103,2.1545,2.0623,2.4427,1.0048,2.0041,5.0048,6.9624,9.7112,19.9617,29.7112
2019,12,0.00175,0.00227,-0.00082,-0.00522,-0.01129,-0.02315,-0.03647,1.6347,1.5827,1.6912,1.8175,1.9075,2.2372,2.3749,1.0021,2.0014,5.0021,6.9158,9.8754,19.8741,29.8754
