,ME1_BM1,ME1_BM2,ME1_BM3,ME1_BM4,ME1_BM5,,,,,,,,,,
199310,0.046042242,0.033934659,0.034826189,0.032888165,0.026474846,,,,,,,,0.001562428,,
199311,-0.048289758,-0.039948341,-0.030876811,-0.035122835,-0.033203154,,,,,,,,0.001929096,,
199312,-0.000135758,-0.005276341,0.006830189,-0.001560835,-0.005602154,,,,,,,,7.16E-07,,
199401,0.017754242,0.053968659,0.043151189,0.034101165,0.042010846,,,,,,,,0.000958173,,
199402,-0.038494758,-0.001824341,-0.007209811,-0.013475835,-0.017348154,,,,,,,,7.02E-05,,
199403,-0.086537758,-0.059582341,-0.060555811,-0.058606835,-0.044993154,,,,,,,,0.005156122,,
199404,-0.047714758,-0.009652341,-0.027281811,-0.024176835,-0.009086154,,,,,,,,0.000460559,,
199405,-0.035078758,-0.030330341,-0.025304811,-0.013207835,-0.019884154,,,,,,,,0.001063951,,
199406,-0.073238758,-0.056173341,-0.056925811,-0.035707835,-0.036257154,,,,,,,,0.004114066,,
199407,-0.006429758,-0.007210341,-0.020216811,-0.004191835,-0.004487154,,,,,,,,4.64E-05,,
199408,0.029836242,0.031946659,0.038815189,0.011835165,0.012165846,,,,,,,,0.000953168,,
199409,0.000734242,0.010360659,-0.004664811,0.013578165,-0.007803154,,,,,,,,7.61E-06,,
199410,-0.015729758,0.000462659,-0.014689811,-0.001777835,-0.013725154,,,,,,,,-7.28E-06,,
199411,-0.053145758,-0.041397341,-0.039793811,-0.045869835,-0.047085154,,,,,,,,0.002200093,,
199412,-0.035816758,-0.018133341,-0.015071811,-0.013071835,-0.017394154,,,,,,,,0.000649477,,
199501,0.002751242,0.014020659,0.019516189,0.009057165,0.006016846,,,,,,,,3.86E-05,,
199502,0.016110242,0.029038659,0.007231189,0.008282165,0.016944846,,,,,,,,0.00046782,,
199503,-0.000651758,0.006621659,0.000393189,-0.003015835,-0.008010154,,,,,,,,-4.32E-06,,
199504,0.007025242,0.019833659,0.020897189,0.008540165,0.023561846,,,,,,,,0.000139336,,
199505,0.006967242,0.012740659,0.006334189,-0.000706835,0.015747846,,,,,,,,8.88E-05,,
199506,0.071123242,0.059294659,0.058257189,0.036398165,0.036073846,,,,,,,,0.004217228,,
199507,0.064723242,0.059209659,0.038784189,0.035326165,0.033734846,,,,,,,,0.003832241,,
199508,0.033050242,0.038129659,0.030758189,0.023412165,0.025435846,,,,,,,,0.001260194,,
199509,0.026136242,0.018981659,0.007918189,0.004911165,0.008777846,,,,,,,,0.000496109,,
199510,-0.071624758,-0.066676341,-0.061100811,-0.050376835,-0.043720154,,,,,,,,0.004775677,,
199511,0.013011242,0.015768659,-0.004998811,0.009302165,-0.000691154,,,,,,,,0.00020517,,
199512,0.015907242,0.020030659,0.004643189,-0.000571835,-0.001401154,,,,,,,,0.000318633,,
199601,0.007056242,-0.004940341,0.001463189,0.000925165,-0.007944154,,,,,,,,-3.49E-05,,
199602,0.030524242,0.001731659,0.026151189,0.005084165,0.018883846,,,,,,,,5.29E-05,,
199603,0.019523242,0.028641659,0.019211189,0.027103165,0.003803846,,,,,,,,0.000559178,,
199604,0.076451242,0.088330659,0.073419189,0.046363165,0.040842846,,,,,,,,0.006752989,,
199605,0.077391242,0.058144659,0.066092189,0.049988165,0.041527846,,,,,,,,0.004499887,,
199606,-0.085496758,-0.065563341,-0.063878811,-0.039285835,-0.044818154,,,,,,,,0.005605453,,
199607,-0.158581758,-0.105130341,-0.099407811,-0.058717835,-0.071275154,,,,,,,,0.016671754,,
199608,0.037826242,0.042012659,0.030262189,0.024808165,0.022426846,,,,,,,,0.001589181,,
199609,0.015254242,0.030432659,0.003602189,0.020946165,0.010289846,,,,,,,,0.000464227,,
199610,-0.064482758,-0.036221341,-0.026902811,-0.002776835,-0.006750154,,,,,,,,0.002335652,,
199611,-0.014293758,0.009772659,0.020190189,0.028796165,0.026813846,,,,,,,,-0.000139688,,
199612,-0.010546758,-0.003303341,0.011976189,0.010510165,0.001051846,,,,,,,,3.48E-05,,
199701,0.055120242,0.037335659,0.055329189,0.034441165,0.024695846,,,,,,,,0.002057951,,
199702,-0.067367758,-0.061487341,-0.037087811,-0.006166835,-0.009159154,,,,,,,,0.004142264,,
199703,-0.104428758,-0.071246341,-0.052035811,-0.039455835,-0.034960154,,,,,,,,0.007440167,,
199704,-0.059668758,-0.048694341,-0.046152811,-0.028091835,-0.041209154,,,,,,,,0.002905531,,
199705,0.117438242,0.102605659,0.098113189,0.070661165,0.063770846,,,,,,,,0.012049828,,
199706,0.031112242,0.037698659,0.046092189,0.058096165,0.057784846,,,,,,,,0.00117289,,
199707,0.027402242,0.042269659,0.047923189,0.048199165,0.040384846,,,,,,,,0.001158283,,
199708,0.047162242,0.039822659,0.024874189,0.020382165,0.026363846,,,,,,,,0.001878126,,
199709,0.094773242,0.088908659,0.083260189,0.062731165,0.074132846,,,,,,,,0.008426162,,
199710,-0.065708758,-0.045793341,-0.053693811,-0.020573835,-0.027828154,,,,,,,,0.003009024,,
199711,-0.041234758,-0.043522341,-0.037993811,-0.015215835,-0.018743154,,,,,,,,0.001794633,,
199712,-0.066766758,-0.038600341,-0.033178811,-0.006711835,-0.002128154,,,,,,,,0.00257722,,
199801,-0.005504758,-0.017686341,-0.027776811,-0.019273835,-0.023778154,,,,,,,,9.74E-05,,
199802,0.055388242,0.059755659,0.042988189,0.037428165,0.049078846,,,,,,,,0.003309761,,
199803,0.036664242,0.053105659,0.036866189,0.032444165,0.034063846,,,,,,,,0.001947079,,
199804,0.015954242,0.016748659,0.023746189,0.007221165,0.011932846,,,,,,,,0.000267212,,
199805,-0.077086758,-0.072818341,-0.052367811,-0.046305835,-0.038981154,,,,,,,,0.00561333,,
199806,-0.011148758,0.001957659,-0.040302811,-0.017874835,-0.027535154,,,,,,,,-2.18E-05,,
199807,-0.084173758,-0.081109341,-0.070463811,-0.076827835,-0.071112154,,,,,,,,0.006827278,,
199808,-0.288396758,-0.223650341,-0.215396811,-0.205367835,-0.200809154,,,,,,,,0.064500033,,
199809,0.063340242,0.025483659,0.023991189,0.021945165,-0.000550154,,,,,,,,0.001614141,,
199810,0.025206242,0.023823659,-0.001172811,0.015250165,-0.005089154,,,,,,,,0.000600505,,
199811,0.097857242,0.075554659,0.048734189,0.049376165,0.071420846,,,,,,,,0.007393571,,
199812,0.043176242,0.003663659,0.015899189,0.003370165,-0.003811154,,,,,,,,0.000158183,,
199901,0.068794242,0.050253659,0.036599189,0.026659165,0.025193846,,,,,,,,0.003457162,,
199902,-0.086447758,-0.091422341,-0.074524811,-0.069593835,-0.072797154,,,,,,,,0.007903256,,
199903,-0.028046758,-0.082255341,-0.022746811,-0.051499835,-0.044445154,,,,,,,,0.002306996,,
199904,0.068216242,0.084809659,0.116297189,0.099671165,0.069646846,,,,,,,,0.005785396,,
199905,0.010267242,0.027107659,0.009138189,0.007415165,0.025127846,,,,,,,,0.000278321,,
199906,0.058400242,0.070439659,0.077119189,0.039498165,0.044421846,,,,,,,,0.004113693,,
199907,0.002191242,0.014519659,0.003867189,-0.001256835,0.000038846,,,,,,,,3.18E-05,,
199908,-0.040539758,-0.029585341,-0.030872811,-0.030679835,-0.051744154,,,,,,,,0.001199383,,
199909,0.006832242,-0.012491341,-0.022467811,-0.034328835,-0.055868154,,,,,,,,-8.53E-05,,
199910,-0.012546758,-0.014772341,-0.020279811,-0.023296835,-0.042392154,,,,,,,,0.000185345,,
199911,0.182917242,0.118694659,0.084510189,0.062401165,0.050438846,,,,,,,,0.0217113,,
199912,0.235327242,0.254468659,0.064839189,0.110646165,0.058061846,,,,,,,,0.059883408,,
200001,0.088454242,0.053597659,0.033075189,0.021494165,0.030680846,,,,,,,,0.00474094,,
200002,0.355579242,0.425976659,0.191790189,0.246762165,0.131990846,,,,,,,,0.151468457,,
200003,-0.145570758,-0.201517341,-0.091597811,-0.088519835,-0.041062154,,,,,,,,0.029335032,,
200004,-0.236752758,-0.192915341,-0.113595811,-0.123088835,-0.113789154,,,,,,,,0.045673239,,
200005,-0.149370758,-0.101790341,-0.070188811,-0.088325835,-0.086093154,,,,,,,,0.0152045,,
200006,0.271347242,0.279653659,0.162553189,0.176153165,0.084917846,,,,,,,,0.075883249,,
200007,-0.095437758,-0.021544341,-0.005251811,-0.001729835,-0.002597154,,,,,,,,0.002056144,,
200008,0.083338242,0.075452659,0.027663189,0.041176165,0.036584846,,,,,,,,0.006288092,,
200009,-0.114027758,-0.017373341,-0.044958811,-0.016839835,-0.021732154,,,,,,,,0.001981043,,
200010,-0.126402758,-0.114382341,-0.047414811,-0.063112835,-0.062207154,,,,,,,,0.014458243,,
200011,-0.215060758,-0.134926341,-0.074407811,-0.063765835,-0.061598154,,,,,,,,0.029017361,,
200012,-0.103991758,0.002361659,-0.006214811,0.018631165,0.011514846,,,,,,,,-0.000245593,,
200101,0.260991242,0.168969659,0.114965189,0.108542165,0.112143846,,,,,,,,0.044099601,,
200102,-0.138554758,-0.111219341,-0.036798811,-0.009655835,-0.018235154,,,,,,,,0.015409969,,
200103,-0.134503758,-0.021459341,-0.026819811,-0.013460835,-0.033430154,,,,,,,,0.002886362,,
200104,0.088967242,0.058034659,0.024367189,0.030616165,0.036315846,,,,,,,,0.005163184,,
200105,0.117179242,0.102726659,0.089597189,0.100142165,0.085536846,,,,,,,,0.012037432,,
200106,0.013652242,0.013981659,0.032660189,0.015614165,-0.006781154,,,,,,,,0.000190881,,
200107,-0.097225758,-0.080919341,-0.054422811,-0.010765835,-0.016931154,,,,,,,,0.007867444,,
200108,-0.097642758,-0.065096341,-0.045009811,-0.030007835,-0.025850154,,,,,,,,0.006356186,,
200109,-0.173493758,-0.163114341,-0.111957811,-0.113267835,-0.143230154,,,,,,,,0.02829932,,
200110,0.079565242,0.071332659,0.046352189,0.037540165,0.029607846,,,,,,,,0.0056756,,
200111,0.053025242,0.099760659,0.039861189,0.042190165,0.050207846,,,,,,,,0.005289833,,
200112,0.120752242,0.051627659,0.046883189,0.042026165,0.056908846,,,,,,,,0.006234156,,
200201,-0.079064758,-0.023843341,0.011539189,0.019770165,0.034033846,,,,,,,,0.001885168,,
200202,-0.113451758,-0.068053341,-0.056584811,-0.026709835,-0.047958154,,,,,,,,0.007720771,,
200203,0.050438242,0.065772659,0.072479189,0.069518165,0.076015846,,,,,,,,0.003317457,,
200204,-0.106048758,-0.014196341,0.007074189,0.022545165,0.034267846,,,,,,,,0.001505504,,
200205,-0.074733758,-0.068751341,-0.044389811,0.000082165,-0.013840154,,,,,,,,0.005138046,,
200206,-0.090830758,-0.088052341,-0.021204811,-0.003618835,-0.026698154,,,,,,,,0.007997861,,
200207,-0.203115758,-0.164128341,-0.161995811,-0.128917835,-0.136444154,,,,,,,,0.033337052,,
200208,-0.009686758,-0.013075341,-0.038618811,-0.022099835,-0.033636154,,,,,,,,0.000126658,,
200209,-0.114793758,-0.093211341,-0.090166811,-0.083946835,-0.084051154,,,,,,,,0.01070008,,
200210,0.049854242,0.036047659,0.014606189,0.006430165,-0.000825154,,,,,,,,0.001797129,,
200211,0.169816242,0.117573659,0.090144189,0.071102165,0.076326846,,,,,,,,0.019965917,,
200212,-0.106040758,-0.066379341,-0.064449811,-0.039894835,-0.042727154,,,,,,,,0.007038916,,
200301,-0.013935758,-0.011909341,-0.036144811,-0.019067835,-0.013645154,,,,,,,,0.000165966,,
200302,-0.069430758,-0.040176341,-0.037059811,-0.029131835,-0.037517154,,,,,,,,0.002789474,,
200303,0.015819242,0.002429659,-0.006452811,0.007196165,-0.015864154,,,,,,,,3.84E-05,,
200304,0.111699242,0.098708659,0.071359189,0.062520165,0.080365846,,,,,,,,0.011025682,,
200305,0.187088242,0.145957659,0.099524189,0.093739165,0.096844846,,,,,,,,0.027306962,,
200306,0.067127242,0.031315659,0.035690189,0.030343165,0.040102846,,,,,,,,0.002102134,,
200307,0.077575242,0.075039659,0.072275189,0.073739165,0.065425846,,,,,,,,0.00582122,,
200308,0.035835242,0.040469659,0.022755189,0.031891165,0.047413846,,,,,,,,0.00145024,,
200309,0.026937242,-0.005359341,-0.013679811,0.007078165,0.032695846,,,,,,,,-0.000144366,,
200310,0.049121242,0.077561659,0.065060189,0.091050165,0.099707846,,,,,,,,0.003809925,,
200311,0.019610242,0.021738659,0.039471189,0.024306165,0.050888846,,,,,,,,0.0004263,,
200312,-0.005890758,0.018759659,0.018761189,0.001016165,0.020779846,,,,,,,,-0.000110509,,
200401,0.053396242,0.044307659,0.043019189,0.047240165,0.071375846,,,,,,,,0.002365862,,
200402,-0.010619758,-0.008850341,-0.009723811,-0.005060835,-0.013530154,,,,,,,,9.40E-05,,
200403,-0.022520758,-0.016708341,-0.018960811,-0.006802835,-0.023933154,,,,,,,,0.000376285,,
200404,-0.049470758,-0.056732341,-0.051022811,-0.053490835,-0.078662154,,,,,,,,0.002806592,,
200405,-0.027728758,-0.014592341,-0.014419811,-0.020756835,-0.009770154,,,,,,,,0.000404627,,
200406,-0.001137758,0.035962659,0.030982189,0.021872165,0.024078846,,,,,,,,-4.09E-05,,
200407,-0.135791758,-0.082535341,-0.084523811,-0.069394835,-0.059971154,,,,,,,,0.011207619,,
200408,-0.025996758,-0.012197341,-0.022173811,-0.028440835,-0.033860154,,,,,,,,0.000317091,,
200409,0.039296242,0.039597659,0.032950189,0.035178165,0.020888846,,,,,,,,0.001556039,,
200410,0.008742242,0.014848659,0.013267189,-0.001054835,-0.011667154,,,,,,,,0.000129811,,
200411,0.099282242,0.077257659,0.074478189,0.065957165,0.071539846,,,,,,,,0.007670314,,
200412,0.043019242,0.036966659,0.031642189,0.015937165,0.041573846,,,,,,,,0.001590278,,
200501,-0.069143758,-0.052710341,-0.054743811,-0.047289835,-0.028683154,,,,,,,,0.003644591,,
200502,-0.020906758,-0.009144341,-0.015106811,-0.006395835,0.014355846,,,,,,,,0.000191179,,
200503,-0.069828758,-0.032198341,-0.043717811,-0.042241835,-0.043166154,,,,,,,,0.00224837,,
200504,-0.069122758,-0.072036341,-0.068495811,-0.076510835,-0.077577154,,,,,,,,0.004979351,,
200505,0.060037242,0.057196659,0.039278189,0.027496165,0.031711846,,,,,,,,0.00343393,,
200506,0.032290242,0.029278659,0.023956189,0.030449165,0.038568846,,,,,,,,0.000945415,,
200507,0.066714242,0.073118659,0.054743189,0.053702165,0.052272846,,,,,,,,0.004878056,,
200508,-0.036693758,-0.017125341,-0.024055811,-0.024579835,-0.021287154,,,,,,,,0.000628393,,
200509,0.002970242,0.008831659,-0.008229811,-0.003379835,-0.023391154,,,,,,,,2.62E-05,,
200510,-0.044625758,-0.048760341,-0.037292811,-0.037850835,-0.036680154,,,,,,,,0.002175967,,
200511,0.043205242,0.030907659,0.034009189,0.028541165,0.022183846,,,,,,,,0.001335373,,
200512,-0.011277758,-0.007280341,-0.015940811,-0.015532835,-0.007497154,,,,,,,,8.21E-05,,
200601,0.110241242,0.082234659,0.070953189,0.069480165,0.069123846,,,,,,,,0.009065651,,
200602,-0.013015758,-0.003634341,-0.007787811,-0.020871835,-0.016014154,,,,,,,,4.73E-05,,
200603,0.030868242,0.037696659,0.035456189,0.038965165,0.051245846,,,,,,,,0.00116363,,
200604,-0.017523758,-0.024082341,-0.018797811,-0.003525835,-0.001697154,,,,,,,,0.000422013,,
200605,-0.103828758,-0.068248341,-0.060268811,-0.056463835,-0.055367154,,,,,,,,0.007086141,,
200606,-0.018253758,-0.012782341,-0.027591811,-0.013318835,-0.020676154,,,,,,,,0.000233326,,
200607,-0.067178758,-0.046583341,-0.045977811,-0.034630835,-0.041049154,,,,,,,,0.003129411,,
200608,0.025800242,0.014557659,0.019717189,0.007957165,0.012699846,,,,,,,,0.000375591,,
200609,-0.008720758,-0.006623341,-0.011766811,-0.010140835,0.005477846,,,,,,,,5.78E-05,,
200610,0.062579242,0.052318659,0.048382189,0.035439165,0.033686846,,,,,,,,0.003274062,,
200611,0.000974242,0.025804659,0.003926189,0.004960165,0.009923846,,,,,,,,2.51E-05,,
200612,-0.001428758,-0.007029341,0.002680189,0.009263165,0.018536846,,,,,,,,1.00E-05,,
200701,0.005481242,-0.004458341,-0.011416811,-0.011483835,0.013461846,,,,,,,,-2.44E-05,,
200702,-0.014814758,-0.015474341,-0.021002811,-0.020586835,-0.016299154,,,,,,,,0.000229249,,
200703,-0.004668758,-0.008467341,-0.001880811,-0.000270835,-0.011642154,,,,,,,,3.95E-05,,
200704,0.025314242,-0.000335341,-0.011445811,-0.012053835,-0.002388154,,,,,,,,-8.49E-06,,
200705,0.013312242,0.025359659,0.009425189,0.019289165,0.009775846,,,,,,,,0.000337594,,
200706,-0.005577758,-0.012260341,-0.021403811,-0.018380835,-0.017652154,,,,,,,,6.84E-05,,
200707,-0.063726758,-0.078284341,-0.075467811,-0.081850835,-0.099924154,,,,,,,,0.004988807,,
200708,0.001392242,0.001981659,0.000459189,-0.001103835,-0.048165154,,,,,,,,2.76E-06,,
200709,0.012888242,0.018917659,-0.008267811,-0.006720835,-0.027743154,,,,,,,,0.000243815,,
200710,0.027624242,0.005963659,-0.015717811,-0.006235835,-0.029744154,,,,,,,,0.000164742,,
200711,-0.106104758,-0.092892341,-0.090893811,-0.086967835,-0.108647154,,,,,,,,0.009856319,,
200712,-0.017263758,0.001508659,-0.028697811,-0.020231835,-0.028085154,,,,,,,,-2.60E-05,,
200801,-0.124872758,-0.094792341,-0.083447811,-0.063089835,-0.062753154,,,,,,,,0.011836981,,
200802,-0.064300758,-0.049373341,-0.058671811,-0.039217835,-0.057612154,,,,,,,,0.003174743,,
200803,-0.045011758,-0.026174341,0.002337189,-0.008867835,-0.020198154,,,,,,,,0.001178153,,
200804,0.028308242,0.026003659,-0.000765811,-0.013669835,-0.007006154,,,,,,,,0.000736118,,
200805,0.046050242,0.038300659,0.012629189,0.019097165,0.004463846,,,,,,,,0.001763755,,
200806,-0.071209758,-0.095258341,-0.120613811,-0.086775835,-0.115703154,,,,,,,,0.006783323,,
200807,0.041827242,0.028940659,0.036762189,0.060054165,0.018262846,,,,,,,,0.001210508,,
200808,0.000947242,0.027212659,0.012623189,0.023418165,0.047948846,,,,,,,,2.58E-05,,
200809,-0.141312758,-0.106777341,-0.100553811,-0.057089835,-0.074007154,,,,,,,,0.015089001,,
200810,-0.248314758,-0.201895341,-0.211161811,-0.176473835,-0.233223154,,,,,,,,0.050133593,,
200811,-0.138775758,-0.136010341,-0.142183811,-0.132805835,-0.180574154,,,,,,,,0.018874938,,
200812,0.027123242,0.051522659,0.048846189,0.016965165,0.020826846,,,,,,,,0.001397462,,
200901,-0.074043758,-0.088470341,-0.109666811,-0.177529835,-0.167369154,,,,,,,,0.006550677,,
200902,-0.122147758,-0.115098341,-0.134888811,-0.152968835,-0.163301154,,,,,,,,0.014059004,,
200903,0.103410242,0.097252659,0.090857189,0.068947165,0.085913846,,,,,,,,0.010056921,,
200904,0.175823242,0.154847659,0.147386189,0.166281165,0.162468846,,,,,,,,0.027225817,,
200905,0.059180242,0.043775659,0.042760189,0.030166165,0.017095846,,,,,,,,0.002590654,,
200906,0.066658242,0.043051659,0.043803189,0.007681165,0.016362846,,,,,,,,0.002869748,,
200907,0.076626242,0.061749659,0.083728189,0.081519165,0.120324846,,,,,,,,0.004731644,,
200908,0.019507242,0.007163659,0.020325189,0.024700165,0.090246846,,,,,,,,0.000139743,,
200909,0.038649242,0.053267659,0.033667189,0.053776165,0.071553846,,,,,,,,0.002058755,,
200910,-0.114396758,-0.084737341,-0.076269811,-0.091186835,-0.105582154,,,,,,,,0.009693677,,
200911,-0.002035758,-0.014657341,0.013210189,0.000711165,-0.000407154,,,,,,,,2.98E-05,,
200912,0.053525242,0.080733659,0.063832189,0.066814165,0.084895846,,,,,,,,0.004321289,,
201001,-0.051446758,-0.061089341,-0.055995811,-0.049323835,-0.025838154,,,,,,,,0.003142849,,
201002,0.033384242,0.038007659,0.032633189,0.040307165,0.056221846,,,,,,,,0.001268857,,
201003,0.061629242,0.056999659,0.064938189,0.059667165,0.083568846,,,,,,,,0.003512846,,
201004,0.056922242,0.062906659,0.048681189,0.081454165,0.100777846,,,,,,,,0.003580788,,
201005,-0.079244758,-0.062448341,-0.084438811,-0.103046835,-0.121478154,,,,,,,,0.004948704,,
201006,-0.075071758,-0.075944341,-0.081513811,-0.084014835,-0.135011154,,,,,,,,0.005701275,,
201007,0.054118242,0.037988659,0.057669189,0.052757165,0.041399846,,,,,,,,0.002055879,,
201008,-0.095572758,-0.096635341,-0.096705811,-0.107532835,-0.110159154,,,,,,,,0.009235706,,
201009,0.106373242,0.100974659,0.113455189,0.108335165,0.083418846,,,,,,,,0.010741002,,
201010,0.062239242,0.050799659,0.044779189,0.037572165,0.018542846,,,,,,,,0.003161732,,
201011,0.000943242,0.029924659,0.039075189,0.034366165,0.012530846,,,,,,,,2.82E-05,,
201012,0.094600242,0.064722659,0.061904189,0.069513165,0.077743846,,,,,,,,0.006122779,,
201101,-0.036808758,-0.031485341,-0.025502811,-0.022007835,-0.024943154,,,,,,,,0.001158936,,
201102,0.014074242,0.043667659,0.034310189,0.031248165,0.044504846,,,,,,,,0.000614589,,
201103,0.024710242,0.031976659,0.005765189,0.004843165,-0.001892154,,,,,,,,0.000790151,,
201104,0.017255242,-0.004369341,-0.003276811,-0.002681835,-0.011894154,,,,,,,,-7.54E-05,,
201105,-0.017279758,-0.018425341,-0.031435811,-0.059001835,-0.043711154,,,,,,,,0.000318385,,
201106,-0.055126758,-0.044955341,-0.039182811,-0.028703835,-0.041254154,,,,,,,,0.002478242,,
201107,-0.057646758,-0.039108341,-0.043143811,-0.028569835,-0.030078154,,,,,,,,0.002254469,,
201108,-0.126557758,-0.130300341,-0.103132811,-0.119054835,-0.111341154,,,,,,,,0.016490519,,
201109,-0.121751758,-0.134994341,-0.119716811,-0.119595835,-0.117566154,,,,,,,,0.016435798,,
201110,0.114022242,0.141465659,0.126484189,0.135868165,0.084644846,,,,,,,,0.016130232,,
201111,-0.029086758,-0.020859341,-0.039221811,-0.028647835,-0.017993154,,,,,,,,0.000606731,,
201112,-0.013342758,0.011392659,-0.003160811,0.003552165,-0.003308154,,,,,,,,-0.000152009,,
201201,0.113134242,0.071956659,0.066591189,0.057101165,0.061072846,,,,,,,,0.008140762,,
201202,0.004037242,0.003001659,-0.003062811,-0.003104835,0.010739846,,,,,,,,1.21E-05,,
201203,0.012255242,0.029896659,0.023327189,0.020596165,0.033268846,,,,,,,,0.000366391,,
201204,-0.049497758,-0.027649341,-0.031742811,-0.028289835,-0.019324154,,,,,,,,0.00136858,,
201205,-0.094697758,-0.068295341,-0.083273811,-0.094102835,-0.062309154,,,,,,,,0.006467416,,
201206,0.066239242,0.060993659,0.043920189,0.040888165,0.036503846,,,,,,,,0.004040174,,
201207,-0.029312758,0.000789659,-0.045538811,-0.031538835,-0.038133154,,,,,,,,-2.31E-05,,
201208,0.018342242,-0.004243341,0.027242189,0.013458165,0.017046846,,,,,,,,-7.78E-05,,
201209,0.037405242,0.046935659,0.030143189,0.032127165,0.029821846,,,,,,,,0.00175564,,
201210,-0.058470758,-0.058763341,-0.049622811,-0.046060835,-0.029131154,,,,,,,,0.003435937,,
201211,-0.007454758,0.002130659,-0.005520811,-0.015815835,-0.004126154,,,,,,,,-1.59E-05,,
201212,-0.005675758,0.024396659,0.030834189,0.031437165,0.027806846,,,,,,,,-0.00013847,,
201301,0.057431242,0.040135659,0.043229189,0.042228165,0.039645846,,,,,,,,0.002305041,,
201302,-0.027959758,-0.003110341,-0.012744811,0.003633165,-0.000844154,,,,,,,,8.70E-05,,
201303,0.069625242,0.048091659,0.038733189,0.027840165,0.027978846,,,,,,,,0.003348393,,
201304,-0.004303758,-0.014952341,-0.022259811,-0.021663835,-0.010241154,,,,,,,,6.44E-05,,
201305,0.069072242,0.037044659,0.023316189,0.051655165,0.026645846,,,,,,,,0.002558758,,
201306,-0.018506758,-0.015337341,0.005392189,-0.002882835,-0.012929154,,,,,,,,0.000283844,,
201307,0.061003242,0.096363659,0.060631189,0.075621165,0.058361846,,,,,,,,0.005878496,,
201308,-0.031531758,-0.034545341,-0.035447811,-0.051232835,-0.047543154,,,,,,,,0.001089275,,
201309,0.064627242,0.066697659,0.059561189,0.055447165,0.042413846,,,,,,,,0.004310486,,
201310,-0.015703758,-0.001421341,0.009573189,0.026549165,0.012668846,,,,,,,,2.23E-05,,
201311,0.069118242,0.044252659,0.044672189,0.057979165,0.033335846,,,,,,,,0.003058666,,
201312,0.007772242,0.026858659,0.012688189,-0.001321835,-0.001022154,,,,,,,,0.000208752,,
201401,0.024360242,-0.033613341,-0.035321811,-0.049838835,-0.047782154,,,,,,,,-0.000818829,,
201402,0.038590242,0.031585659,0.026661189,0.044128165,0.029193846,,,,,,,,0.001218898,,
201403,-0.052302758,-0.001220341,-0.008862811,-0.005218835,-0.002107154,,,,,,,,6.38E-05,,
201404,-0.094265758,-0.074213341,-0.066190811,-0.046977835,-0.058485154,,,,,,,,0.006995777,,
201405,-0.035413758,-0.016605341,-0.018714811,-0.019729835,-0.019162154,,,,,,,,0.000588058,,
201406,0.048566242,0.092399659,0.023409189,0.027860165,0.022111846,,,,,,,,0.004487504,,
201407,-0.100920758,-0.084450341,-0.077665811,-0.056957835,-0.065903154,,,,,,,,0.008522792,,
201408,0.021039242,0.037155659,0.016335189,0.030744165,0.018034846,,,,,,,,0.000781727,,
201409,-0.078767758,-0.051602341,-0.084476811,-0.071678835,-0.072051154,,,,,,,,0.004064601,,
201410,0.054305242,0.061721659,0.045527189,0.058628165,0.027959846,,,,,,,,0.00335181,,
201411,-0.006299758,-0.002451341,-0.030669811,-0.026491835,-0.042137154,,,,,,,,1.54E-05,,
201412,0.051697242,0.061452659,0.041868189,0.029653165,0.022562846,,,,,,,,0.003176933,,
201501,-0.043381758,-0.074573341,-0.062184811,-0.064789835,-0.066462154,,,,,,,,0.003235123,,
201502,0.033332242,0.057815659,0.051811189,0.037265165,0.043292846,,,,,,,,0.001927126,,
201503,-0.016815758,0.020703659,0.004607189,0.004425165,-0.003933154,,,,,,,,-0.000348148,,
201504,-0.047744758,-0.036540341,-0.040398811,-0.034443835,-0.021623154,,,,,,,,0.00174461,,
201505,0.027807242,0.038308659,-0.008389811,-0.015525835,-0.011825154,,,,,,,,0.001065258,,
201506,0.039272242,0.011895659,0.011237189,0.008119165,0.002516846,,,,,,,,0.000467169,,
201507,-0.061961758,-0.022020341,-0.059987811,-0.069505835,-0.080664154,,,,,,,,0.001364419,,
201508,-0.095304758,-0.077304341,-0.060477811,-0.049594835,-0.027901154,,,,,,,,0.007367472,,
201509,-0.094789758,-0.101399341,-0.070852811,-0.053639835,-0.072736154,,,,,,,,0.009611619,,
201510,0.056068242,0.056283659,0.042086189,0.039987165,0.028431846,,,,,,,,0.003155726,,
201511,0.045008242,0.037485659,0.018363189,0.018078165,0.007435846,,,,,,,,0.001687164,,
201512,-0.045344758,-0.062379341,-0.060240811,-0.066265835,-0.061633154,,,,,,,,0.002828576,,
201601,-0.143384758,-0.150517341,-0.106178811,-0.079262835,-0.091154154,,,,,,,,0.021581893,,
201602,-0.040392758,-0.005104341,-0.011782811,-0.029487835,-0.011731154,,,,,,,,0.000206178,,
201603,0.028851242,0.074495659,0.050672189,0.054649165,0.049241846,,,,,,,,0.002149292,,
201604,0.022854242,0.016693659,0.016321189,0.003678165,0.041758846,,,,,,,,0.000381521,,
201605,0.001957242,0.014289659,0.002040189,-0.021498835,-0.030696154,,,,,,,,2.80E-05,,
201606,-0.051085758,-0.023683341,-0.019661811,-0.005041835,-0.008478154,,,,,,,,0.001209881,,
201607,0.038956242,0.050769659,0.056072189,0.034926165,0.039055846,,,,,,,,0.001977795,,
